Offset,Hash,Original,Translation
450460,3364524037,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐を、猟団の
仲間と行うのだ。支給品も
一切用意しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비 하였다. 여러 마리의
몬스터 토벌을, 수렵단 동료와
함께하는 것이다. 지급품도
일절 준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
450784,939470744,"≪猟団クエスト≫
試されし絆・双角編","≪수렵단 퀘스트≫
시험받는 인연·쌍각편"
450788,903564320,ディアブロス亜種１頭の討伐,디아브로스 아종 １마리 토벌
450792,2742115660,ディアブロス１頭の討伐,디아브로스 １마리 토벌
450796,1259789214,なし,없음
450800,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
450804,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
450808,1526816983,教官,교관
450812,3061995944,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐を猟団の仲間と行う
のだ。支給品も一切用意
しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비하였다. 여러 마리의
몬스터 토벌을 수렵단 동료와
함께하는 것이다. 지급품도
일절 준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
451136,1665144701,"≪猟団クエスト≫
試されし絆・黒茶編","≪수렵단 퀘스트≫
시험받는 인연·흑다편"
451140,23345002,イャンガルルガ１頭の討伐,얀가루루가 １마리 토벌
451144,3034761015,エスピナス亜種１頭の討伐,에스피나스 아종 １마리 토벌
451148,1259789214,なし,없음
451152,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
451156,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
451160,1526816983,教官,교관
451164,3061995944,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐を猟団の仲間と行う
のだ。支給品も一切用意
しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비하였다. 여러 마리의
몬스터 토벌을 수렵단 동료와
함께하는 것이다. 지급품도
일절 준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
451488,3452216132,"≪猟団クエスト≫
試されし絆・黒水編","≪수렵단 퀘스트≫
시험받는 인연·흑수편"
451492,23345002,イャンガルルガ１頭の討伐,얀가루루가 １마리 토벌
451496,4208363142,ガノトトス１頭の討伐,가노토토스 １마리 토벌
451500,1936636074,ガノトトスの背ビレ破壊,가노토토스의 등지느러미 파괴
451504,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
451508,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
451512,1526816983,教官,교관
451516,3178715768,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐と、部位破壊を猟団の
仲間と行うのだ。支給品も
一切用意しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！
","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비 하였다. 여러 마리의
몬스터 토벌과, 부위 파괴를
수렵단 동료와 함께하는
것이다. 지급품도 일절
준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
451840,107317443,"≪猟団クエスト≫
試されし絆・双竜編","≪수렵단 퀘스트≫
시험받는 인연·쌍룡편"
451844,2800339595,リオレウス１頭の討伐,리오레우스 １마리 토벌
451848,3552046872,リオレイア１頭の討伐,리오레이아 １마리 토벌
451852,1259789214,なし,없음
451856,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
451860,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
451864,1526816983,教官,교관
451868,2241879665,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐を、猟団の仲間と
行うのだ。支給品も
一切用意しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비 하였다. 여러 마리의
몬스터 토벌을, 수렵단 동료와
함께하는 것이다. 지급품도
일절 준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
452192,2762456595,"≪猟団クエスト≫
試されし絆・火竜編","≪수렵단 퀘스트≫
시험받는 인연·화룡편"
452196,4025466999,リオレウス亜種１頭の討伐,리오레우스 아종 １마리 토벌
452200,2800339595,リオレウス１頭の討伐,리오레우스 １마리 토벌
452204,1259789214,なし,없음
452208,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
452212,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
452216,1526816983,教官,교관
452220,2656498516,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意したぞ！
複数のモンスターの討伐を、
猟団の仲間と成し遂げるのだ！
支給品も一切用意しないので、
事前に仲間たちと相談して
出発せよ。
報酬は特殊な鉱石だぞ！","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비했다! 여러 마리의 몬스터
토벌을, 수렵단 동료와 함께
해내는 것이다! 지급품도 일절
준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
452544,3279141155,"≪猟団クエスト≫
試されし絆・蒼棘編","≪수렵단 퀘스트≫
시험받는 인연·창극편"
452548,2056526319,ヒプノック繁殖期１頭の討伐,히프노크 번식기 １마리 토벌
452552,3820693366,エスピナス１頭の討伐,에스피나스 １마리 토벌
452556,2825252786,エスピナスの尻尾切断,에스피나스의 꼬리 절단
452560,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
452564,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
452568,1526816983,教官,교관
452572,3178715768,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐と、部位破壊を猟団の
仲間と行うのだ。支給品も
一切用意しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！
","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비 하였다. 여러 마리의
몬스터 토벌과, 부위 파괴를
수렵단 동료와 함께하는
것이다. 지급품도 일절
준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
452896,3702015044,"≪猟団クエスト≫
試されし絆・棘火編","≪수렵단 퀘스트≫
시험받는 인연·극화편"
452900,3034761015,エスピナス亜種１頭の討伐,에스피나스 아종 １마리 토벌
452904,3552046872,リオレイア１頭の討伐,리오레이아 １마리 토벌
452908,2557028316,リオレイアの尻尾切断,리오레이아의 꼬리 절단
452912,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
452916,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
452920,1526816983,教官,교관
452924,3178715768,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐と、部位破壊を猟団の
仲間と行うのだ。支給品も
一切用意しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！
","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비 하였다. 여러 마리의
몬스터 토벌과, 부위 파괴를
수렵단 동료와 함께하는
것이다. 지급품도 일절
준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
453248,1845620533,"≪猟団クエスト≫
試されし絆・連角編","≪수렵단 퀘스트≫
시험받는 인연·연각편"
453252,903564320,ディアブロス亜種１頭の討伐,디아브로스 아종 １마리 토벌
453256,2742115660,ディアブロス１頭の討伐,디아브로스 １마리 토벌
453260,3903821192,ディアブロスの尻尾切断,디아브로스의 꼬리 절단
453264,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
453268,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
453272,1526816983,教官,교관
453276,3178715768,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐と、部位破壊を猟団の
仲間と行うのだ。支給品も
一切用意しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！
","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비 하였다. 여러 마리의
몬스터 토벌과, 부위 파괴를
수렵단 동료와 함께하는
것이다. 지급품도 일절
준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
453600,1723248675,"≪猟団クエスト≫
試されし絆・連亜編","≪수렵단 퀘스트≫
시험받는 인연·연아편"
453604,1577475053,ガノトトス亜種１頭の討伐,가노토토스 아종 １마리 토벌
453608,2060189535,リオレイア亜種１頭の討伐,리오레이아 아종 １마리 토벌
453612,823474075,リオレイア亜種の尻尾切断,리오레이아 아종의 꼬리 절단
453616,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
453620,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
453624,1526816983,教官,교관
453628,3178715768,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐と、部位破壊を猟団の
仲間と行うのだ。支給品も
一切用意しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！
","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비 하였다. 여러 마리의
몬스터 토벌과, 부위 파괴를
수렵단 동료와 함께하는
것이다. 지급품도 일절
준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
453952,3379053318,"≪猟団クエスト≫
試されし絆・双岩編","≪수렵단 퀘스트≫
시험받는 인연·쌍암편"
453956,3642369661,ヴォルガノス亜種１頭の討伐,볼가노스 아종 １마리 토벌
453960,221695381,グラビモス亜種１頭の討伐,그라비모스 아종 １마리 토벌
453964,1189610833,グラビモス亜種の尻尾切断,그라비모스 아종의 꼬리 절단
453968,1891900521,マストオーダー全ての達成,머스트 오더 전부 달성
453972,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
453976,1526816983,教官,교관
453980,3178715768,"うむ！吾輩だ！教官だ！
今日は諸君らの絆を試すべく、
難しい依頼を用意させて
もらった。複数のモンスター
の討伐と、部位破壊を猟団の
仲間と行うのだ。支給品も
一切用意しないので、事前に
仲間たちと相談して出発せよ。
報酬は特殊な鉱石だぞ！
","음! 본관이다! 교관이다!
오늘은 제군들의 인연을
시험하고자, 어려운 의뢰를
준비 하였다. 여러 마리의
몬스터 토벌과, 부위 파괴를
수렵단 동료와 함께하는
것이다. 지급품도 일절
준비하지 않으니, 사전에
동료들과 상의하여 출발하라.
보수는 특수한 광석이다!"
454304,575769003,"≪猟団クエスト≫
試されし絆・溶岩編","≪수렵단 퀘스트≫
시험받는 인연·용암편"
454308,2054526859,ヴォルガノス１頭の討伐,볼가노스 １마리 토벌
454312,3642369661,ヴォルガノス亜種１頭の討伐,볼가노스 아종 １마리 토벌
